customer_id,signup_date,city,state,segment
C00520,2024-05-13,Mumbai,Maharashtra,Premium
C00521,2024-02-23,Chennai,Tamil Nadu,Value
C00522,2023-07-06,Bangalore,Karnataka,Budget
C00523,2023-10-13,Chandigarh,Punjab,Budget
C00524,2024-01-29,Ahmedabad,Gujarat,Budget
C00525,2023-08-01,Ahmedabad,Gujarat,Premium
C00526,2023-09-01,Bangalore,Karnataka,Budget
C00527,2024-05-17,Bangalore,Karnataka,Budget
C00528,2023-10-28,Delhi,Delhi,Premium
C00529,2023-12-02,Mumbai,Maharashtra,Budget
C00530,2023-05-19,Ahmedabad,Gujarat,Value
C00531,2023-02-09,Kolkata,West Bengal,Budget
C00532,2024-06-30,Kochi,Kerala,Value
C00533,2022-07-15,Kochi,Kerala,Budget
C00534,2022-07-29,Hyderabad,Telangana,Budget
C00535,2023-08-17,Kolkata,West Bengal,Value
C00536,2023-10-23,Lucknow,Uttar Pradesh,Value
C00537,2023-03-18,Ahmedabad,Gujarat,Value
C00538,2024-04-04,Delhi,Delhi,Value
C00539,2024-06-17,Bangalore,Karnataka,Value
C00540,2024-01-19,Mumbai,Maharashtra,Value
C00541,2023-05-02,Chandigarh,Punjab,Value
C00542,2022-12-23,Chennai,Tamil Nadu,Value
C00543,2023-03-15,Delhi,Delhi,Value
C00544,2022-08-10,Pune,Maharashtra,Value
C00545,2022-10-23,Chennai,Tamil Nadu,Budget
C00546,2023-05-10,Bangalore,Karnataka,Budget
C00547,2023-05-19,Mumbai,Maharashtra,Budget
C00548,2022-09-11,Pune,Maharashtra,Premium
C00549,2022-07-31,Hyderabad,Telangana,Value
C00550,2023-03-21,Kolkata,West Bengal,Value
C00551,2022-09-30,Hyderabad,Telangana,Budget
C00552,2023-04-22,Ahmedabad,Gujarat,Budget
C00553,2023-12-10,Hyderabad,Telangana,Premium
C00554,2024-06-02,Hyderabad,Telangana,Premium
C00555,2023-01-27,Jaipur,Rajasthan,Budget
C00556,2022-10-20,Bangalore,Karnataka,Value
C00557,2022-09-09,Mumbai,Maharashtra,Value
C00558,2023-09-21,Mumbai,Maharashtra,Budget
C00559,2023-06-06,Kolkata,West Bengal,Value
C00560,2023-04-22,Chennai,Tamil Nadu,Value
C00561,2024-02-14,Pune,Maharashtra,Value
C00562,2022-09-05,Delhi,Delhi,Budget
C00563,2022-09-12,Mumbai,Maharashtra,Budget
C00564,2023-05-15,Mumbai,Maharashtra,Budget
C00565,2023-01-01,Bangalore,Karnataka,Budget
C00566,2022-08-06,Chennai,Tamil Nadu,Value
C00567,2022-09-24,Bangalore,Karnataka,Budget
C00568,2023-01-19,Bangalore,Karnataka,Value
C00569,2024-02-16,Jaipur,Rajasthan,Budget
C00570,2023-06-08,Bangalore,Karnataka,Value
C00571,2023-12-17,Hyderabad,Telangana,Value
C00572,2022-12-23,Kolkata,West Bengal,Value
C00573,2023-05-23,Bangalore,Karnataka,Budget
C00574,2022-11-19,Chennai,Tamil Nadu,Budget
C00575,2023-04-02,Ahmedabad,Gujarat,Budget
C00576,2023-04-05,Lucknow,Uttar Pradesh,Budget
C00577,2024-04-06,Mumbai,Maharashtra,Budget
C00578,2023-12-06,Lucknow,Uttar Pradesh,Budget
C00579,2023-11-21,Hyderabad,Telangana,Value
C00580,2023-10-23,Delhi,Delhi,Premium
C00581,2024-01-24,Bangalore,Karnataka,Budget
C00582,2023-11-16,Kochi,Kerala,Premium
C00583,2023-12-20,Hyderabad,Telangana,Budget
C00584,2023-06-21,Delhi,Delhi,Value
C00585,2024-02-09,Chennai,Tamil Nadu,Value
C00586,2024-02-23,Delhi,Delhi,Premium
C00587,2023-04-08,Mumbai,Maharashtra,Budget
C00588,2024-05-22,Mumbai,Maharashtra,Budget
C00589,2022-08-11,Mumbai,Maharashtra,Budget
C00590,2024-06-18,Mumbai,Maharashtra,Value
C00591,2023-04-26,Mumbai,Maharashtra,Premium
C00592,2023-04-26,Chennai,Tamil Nadu,Value
C00593,2023-01-10,Delhi,Delhi,Value
C00594,2023-05-06,Bangalore,Karnataka,Value
C00595,2023-08-08,Jaipur,Rajasthan,Premium
C00596,2023-01-27,Bangalore,Karnataka,Value
C00597,2024-04-08,Chennai,Tamil Nadu,Budget
C00598,2024-06-30,Mumbai,Maharashtra,Premium
C00599,2023-12-08,Delhi,Delhi,Budget
C00600,2023-05-17,Mumbai,Maharashtra,Budget
C00601,2022-11-09,Mumbai,Maharashtra,Budget
C00602,2024-03-03,Delhi,Delhi,Value
C00603,2023-04-02,Mumbai,Maharashtra,Value
C00604,2023-01-07,Mumbai,Maharashtra,Budget
C00605,2024-06-23,Mumbai,Maharashtra,Value
C00606,2022-09-30,Bangalore,Karnataka,Value
C00607,2023-08-25,Delhi,Delhi,Premium
C00608,2023-12-11,Bangalore,Karnataka,Value
C00609,2023-02-18,Hyderabad,Telangana,Value
C00610,2022-09-21,Pune,Maharashtra,Value
C00611,2024-02-08,Mumbai,Maharashtra,Budget
C00612,2023-05-28,Kolkata,West Bengal,Budget
C00613,2022-08-16,Chennai,Tamil Nadu,Value
C00614,2022-12-19,Mumbai,Maharashtra,Budget
C00615,2022-11-08,Jaipur,Rajasthan,Budget
C00616,2023-03-07,Lucknow,Uttar Pradesh,Value
C00617,2024-03-24,Mumbai,Maharashtra,Budget
C00618,2023-12-12,Delhi,Delhi,Budget
C00619,2023-12-07,Kolkata,West Bengal,Value
C00620,2022-11-05,Pune,Maharashtra,Value
C00621,2023-10-09,Delhi,Delhi,Premium
C00622,2022-07-20,Delhi,Delhi,Value
C00623,2023-02-12,Bangalore,Karnataka,Value
C00624,2023-10-26,Hyderabad,Telangana,Budget
C00625,2023-04-20,Chennai,Tamil Nadu,Budget
C00626,2022-11-02,Bangalore,Karnataka,Budget
C00627,2023-06-11,Bangalore,Karnataka,Value
C00628,2023-03-28,Pune,Maharashtra,Value
C00629,2023-02-22,Mumbai,Maharashtra,Value
C00630,2022-10-25,Delhi,Delhi,Value
C00631,2022-09-15,Pune,Maharashtra,Budget
C00632,2024-02-16,Jaipur,Rajasthan,Value
C00633,2022-11-30,Hyderabad,Telangana,Value
C00634,2024-01-11,Hyderabad,Telangana,Value
C00635,2024-06-30,Mumbai,Maharashtra,Value
C00636,2024-03-05,Bangalore,Karnataka,Premium
C00637,2023-02-20,Hyderabad,Telangana,Premium
C00638,2024-03-04,Delhi,Delhi,Premium
C00639,2023-06-21,Delhi,Delhi,Budget
C00640,2024-02-04,Bangalore,Karnataka,Budget
C00641,2023-11-26,Mumbai,Maharashtra,Budget
C00642,2024-01-01,Delhi,Delhi,Budget
C00643,2023-02-02,Delhi,Delhi,Value
C00644,2022-12-10,Delhi,Delhi,Value
C00645,2023-12-17,Mumbai,Maharashtra,Value
C00646,2023-06-24,Jaipur,Rajasthan,Premium
C00647,2023-04-16,Chennai,Tamil Nadu,Premium
C00648,2024-06-06,Pune,Maharashtra,Budget
C00649,2023-04-01,Kolkata,West Bengal,Premium
C00650,2024-03-11,Hyderabad,Telangana,Value
C00651,2022-07-24,Mumbai,Maharashtra,Value
C00652,2023-11-16,Hyderabad,Telangana,Value
C00653,2023-07-08,Chennai,Tamil Nadu,Budget
C00654,2023-06-13,Pune,Maharashtra,Premium
C00655,2023-04-18,Bangalore,Karnataka,Value
C00656,2024-03-26,Mumbai,Maharashtra,Premium
C00657,2023-09-02,Delhi,Delhi,Premium
C00658,2022-07-21,Bangalore,Karnataka,Value
C00659,2024-06-11,Chennai,Tamil Nadu,Budget
C00660,2022-08-04,Hyderabad,Telangana,Budget
C00661,2024-01-09,Bangalore,Karnataka,Budget
C00662,2023-09-27,Kochi,Kerala,Budget
C00663,2023-12-07,Chennai,Tamil Nadu,Premium
C00664,2022-11-07,Delhi,Delhi,Budget
C00665,2023-06-14,Mumbai,Maharashtra,Premium
C00666,2023-09-01,Mumbai,Maharashtra,Value
C00667,2022-07-05,Delhi,Delhi,Budget
C00668,2023-07-13,Mumbai,Maharashtra,Value
C00669,2024-06-01,Delhi,Delhi,Value
C00670,2024-02-28,Delhi,Delhi,Value
C00671,2023-04-28,Mumbai,Maharashtra,Value
C00672,2022-07-25,Jaipur,Rajasthan,Budget
C00673,2023-09-15,Mumbai,Maharashtra,Value
C00674,2023-03-31,Hyderabad,Telangana,Value
C00675,2024-05-29,Bangalore,Karnataka,Value
C00676,2023-01-22,Kochi,Kerala,Premium
C00677,2023-07-27,Mumbai,Maharashtra,Budget
C00678,2023-07-31,Bangalore,Karnataka,Budget
C00679,2024-01-14,Chandigarh,Punjab,Value
C00680,2024-02-07,Ahmedabad,Gujarat,Premium
C00681,2022-07-15,Kolkata,West Bengal,Value
C00682,2022-12-30,Delhi,Delhi,Budget
C00683,2023-08-17,Mumbai,Maharashtra,Budget
C00684,2024-06-03,Chennai,Tamil Nadu,Budget
C00685,2023-06-24,Lucknow,Uttar Pradesh,Budget
C00686,2023-06-27,Hyderabad,Telangana,Value
C00687,2024-06-22,Hyderabad,Telangana,Value
C00688,2023-05-13,Delhi,Delhi,Budget
C00689,2024-03-09,Kolkata,West Bengal,Budget
C00690,2024-04-09,Delhi,Delhi,Budget
C00691,2022-11-17,Delhi,Delhi,Premium
C00692,2022-11-27,Bangalore,Karnataka,Value
C00693,2024-05-07,Hyderabad,Telangana,Premium
C00694,2023-09-06,Delhi,Delhi,Value
C00695,2023-11-23,Mumbai,Maharashtra,Budget
C00696,2022-10-25,Chennai,Tamil Nadu,Budget
C00697,2023-11-12,Delhi,Delhi,Value
C00698,2024-01-06,Chennai,Tamil Nadu,Value
C00699,2024-04-19,Mumbai,Maharashtra,Value
C00700,2023-09-18,Hyderabad,Telangana,Value
C00701,2023-07-22,Hyderabad,Telangana,Value
C00702,2024-05-10,Mumbai,Maharashtra,Budget
C00703,2023-04-27,Delhi,Delhi,Premium
C00704,2023-03-25,Mumbai,Maharashtra,Value
C00705,2024-03-06,Mumbai,Maharashtra,Budget
C00706,2023-11-27,Kochi,Kerala,Value
C00707,2023-01-07,Delhi,Delhi,Value
C00708,2022-10-21,Kolkata,West Bengal,Budget
C00709,2023-09-24,Delhi,Delhi,Value
C00710,2023-09-08,Pune,Maharashtra,Budget
C00711,2022-07-19,Kolkata,West Bengal,Budget
C00712,2023-09-08,Chennai,Tamil Nadu,Budget
C00713,2022-11-02,Bangalore,Karnataka,Budget
C00714,2024-05-24,Bangalore,Karnataka,Budget
C00715,2023-08-20,Bangalore,Karnataka,Budget
C00716,2023-09-03,Lucknow,Uttar Pradesh,Premium
C00717,2024-01-04,Ahmedabad,Gujarat,Budget
C00718,2024-01-23,Chandigarh,Punjab,Value
C00719,2024-01-29,Mumbai,Maharashtra,Budget
C00720,2024-01-27,Pune,Maharashtra,Value
C00721,2022-07-11,Lucknow,Uttar Pradesh,Budget
C00722,2023-06-14,Delhi,Delhi,Budget
C00723,2022-10-18,Mumbai,Maharashtra,Budget
C00724,2023-09-22,Pune,Maharashtra,Premium
C00725,2023-04-08,Hyderabad,Telangana,Value
C00726,2023-07-06,Ahmedabad,Gujarat,Budget
C00727,2023-03-13,Mumbai,Maharashtra,Budget
C00728,2024-02-09,Kolkata,West Bengal,Budget
C00729,2024-03-24,Delhi,Delhi,Budget
C00730,2023-10-19,Mumbai,Maharashtra,Value
C00731,2022-10-11,Mumbai,Maharashtra,Value
C00732,2023-07-30,Kolkata,West Bengal,Value
C00733,2023-06-10,Chennai,Tamil Nadu,Budget
C00734,2022-07-08,Hyderabad,Telangana,Value
C00735,2024-02-21,Bangalore,Karnataka,Budget
C00736,2022-10-14,Jaipur,Rajasthan,Budget
C00737,2023-05-25,Bangalore,Karnataka,Value
C00738,2023-08-18,Kolkata,West Bengal,Budget
C00739,2023-03-23,Bangalore,Karnataka,Value
C00740,2024-03-08,Bangalore,Karnataka,Premium
C00741,2024-05-06,Bangalore,Karnataka,Budget
C00742,2023-06-21,Delhi,Delhi,Premium
C00743,2022-09-07,Pune,Maharashtra,Budget
C00744,2023-09-30,Hyderabad,Telangana,Budget
C00745,2023-02-20,Delhi,Delhi,Value
C00746,2023-02-13,Jaipur,Rajasthan,Value
C00747,2024-01-18,Bangalore,Karnataka,Budget
C00748,2024-02-01,Hyderabad,Telangana,Value
C00749,2023-12-03,Jaipur,Rajasthan,Premium
C00750,2023-09-26,Chennai,Tamil Nadu,Budget
C00751,2023-08-11,Mumbai,Maharashtra,Premium
C00752,2024-03-22,Lucknow,Uttar Pradesh,Value
C00753,2023-06-15,Chennai,Tamil Nadu,Premium
C00754,2023-06-24,Delhi,Delhi,Budget
C00755,2023-09-25,Mumbai,Maharashtra,Value
C00756,2023-03-10,Kolkata,West Bengal,Budget
C00757,2023-03-25,Chennai,Tamil Nadu,Premium
C00758,2022-11-17,Hyderabad,Telangana,Value
C00759,2023-04-06,Jaipur,Rajasthan,Budget
C00760,2023-10-03,Kolkata,West Bengal,Budget
C00761,2022-12-10,Mumbai,Maharashtra,Premium
C00762,2023-04-02,Delhi,Delhi,Value
C00763,2023-02-04,Delhi,Delhi,Budget
C00764,2023-07-29,Pune,Maharashtra,Value
C00765,2023-01-28,Mumbai,Maharashtra,Premium
C00766,2022-07-30,Hyderabad,Telangana,Budget
C00767,2024-03-01,Kolkata,West Bengal,Budget
C00768,2024-03-20,Jaipur,Rajasthan,Premium
C00769,2024-04-10,Bangalore,Karnataka,Budget
C00770,2024-03-15,Ahmedabad,Gujarat,Budget
C00771,2024-03-04,Mumbai,Maharashtra,Budget
C00772,2023-04-07,Ahmedabad,Gujarat,Premium
C00773,2023-11-17,Mumbai,Maharashtra,Budget
C00774,2023-10-09,Bangalore,Karnataka,Value
C00775,2022-10-23,Kolkata,West Bengal,Premium
C00776,2023-02-22,Mumbai,Maharashtra,Budget
C00777,2023-11-28,Delhi,Delhi,Premium
C00778,2022-10-01,Pune,Maharashtra,Value
C00779,2023-09-20,Pune,Maharashtra,Value
C00780,2023-06-27,Chennai,Tamil Nadu,Budget
C00781,2022-09-10,Pune,Maharashtra,Value
C00782,2022-09-08,Hyderabad,Telangana,Budget
C00783,2022-12-07,Delhi,Delhi,Budget
C00784,2022-09-01,Bangalore,Karnataka,Premium
C00785,2024-01-10,Delhi,Delhi,Budget
C00786,2023-10-02,Jaipur,Rajasthan,Premium
C00787,2023-03-09,Chennai,Tamil Nadu,Budget
C00788,2022-08-17,Bangalore,Karnataka,Budget
C00789,2024-05-04,Bangalore,Karnataka,Premium
C00790,2023-05-10,Lucknow,Uttar Pradesh,Budget
C00791,2022-10-19,Mumbai,Maharashtra,Premium
C00792,2023-05-23,Chennai,Tamil Nadu,Value
C00793,2023-06-28,Hyderabad,Telangana,Budget
C00794,2023-11-30,Chennai,Tamil Nadu,Value
C00795,2023-08-30,Mumbai,Maharashtra,Budget
C00796,2024-04-28,Jaipur,Rajasthan,Budget
C00797,2023-05-30,Lucknow,Uttar Pradesh,Value
C00798,2023-05-17,Hyderabad,Telangana,Budget
C00799,2023-10-24,Pune,Maharashtra,Budget
C00800,2023-09-08,Lucknow,Uttar Pradesh,Premium
C00801,2024-02-05,Pune,Maharashtra,Premium
C00802,2023-11-17,Mumbai,Maharashtra,Value
C00803,2022-07-13,Hyderabad,Telangana,Value
C00804,2023-12-18,Chennai,Tamil Nadu,Value
C00805,2023-11-02,Bangalore,Karnataka,Value
C00806,2022-07-30,Pune,Maharashtra,Value
C00807,2024-01-13,Lucknow,Uttar Pradesh,Premium
C00808,2023-03-27,Lucknow,Uttar Pradesh,Budget
C00809,2023-10-18,Bangalore,Karnataka,Value
C00810,2023-03-18,Mumbai,Maharashtra,Premium
C00811,2024-02-02,Kochi,Kerala,Value
C00812,2023-04-29,Ahmedabad,Gujarat,Premium
C00813,2023-06-16,Mumbai,Maharashtra,Budget
C00814,2023-05-12,Lucknow,Uttar Pradesh,Budget
C00815,2023-09-06,Ahmedabad,Gujarat,Premium
C00816,2023-11-08,Hyderabad,Telangana,Budget
C00817,2024-01-31,Chennai,Tamil Nadu,Value
C00818,2023-09-15,Bangalore,Karnataka,Budget
C00819,2023-05-10,Mumbai,Maharashtra,Value
C00820,2022-12-03,Delhi,Delhi,Value
C00821,2023-05-02,Kolkata,West Bengal,Budget
C00822,2023-04-07,Mumbai,Maharashtra,Value
C00823,2023-12-25,Delhi,Delhi,Value
C00824,2024-01-25,Bangalore,Karnataka,Budget
C00825,2024-05-31,Hyderabad,Telangana,Value
C00826,2023-08-15,Lucknow,Uttar Pradesh,Value
C00827,2024-05-03,Bangalore,Karnataka,Budget
C00828,2024-01-05,Bangalore,Karnataka,Value
C00829,2022-08-03,Pune,Maharashtra,Budget
C00830,2023-12-10,Bangalore,Karnataka,Budget
C00831,2023-05-28,Delhi,Delhi,Value
C00832,2024-03-09,Bangalore,Karnataka,Value
C00833,2024-04-25,Mumbai,Maharashtra,Premium
C00834,2023-11-22,Mumbai,Maharashtra,Budget
C00835,2023-05-07,Hyderabad,Telangana,Budget
C00836,2023-06-11,Bangalore,Karnataka,Budget
C00837,2023-08-27,Lucknow,Uttar Pradesh,Value
C00838,2022-08-18,Bangalore,Karnataka,Value
C00839,2023-12-05,Chennai,Tamil Nadu,Value
C00840,2022-10-02,Chennai,Tamil Nadu,Budget
C00841,2022-09-01,Mumbai,Maharashtra,Premium
C00842,2022-11-10,Chennai,Tamil Nadu,Value
C00843,2023-06-29,Mumbai,Maharashtra,Premium
C00844,2022-12-14,Chandigarh,Punjab,Budget
C00845,2022-12-20,Mumbai,Maharashtra,Value
C00846,2023-01-11,Bangalore,Karnataka,Value
C00847,2023-08-09,Mumbai,Maharashtra,Value
C00848,2024-04-05,Kochi,Kerala,Budget
C00849,2024-03-17,Hyderabad,Telangana,Premium
C00850,2023-11-08,Chennai,Tamil Nadu,Budget
C00851,2023-08-25,Mumbai,Maharashtra,Budget
C00852,2023-12-11,Pune,Maharashtra,Value
C00853,2022-11-29,Delhi,Delhi,Value
C00854,2022-11-18,Jaipur,Rajasthan,Value
C00855,2022-09-02,Delhi,Delhi,Budget
C00856,2022-10-03,Delhi,Delhi,Value
C00857,2023-01-12,Mumbai,Maharashtra,Value
C00858,2024-06-05,Bangalore,Karnataka,Budget
C00859,2023-07-13,Hyderabad,Telangana,Premium
C00860,2023-01-15,Mumbai,Maharashtra,Premium
C00861,2023-12-11,Kolkata,West Bengal,Value
C00862,2023-08-26,Bangalore,Karnataka,Budget
C00863,2023-10-11,Hyderabad,Telangana,Premium
C00864,2024-05-09,Bangalore,Karnataka,Budget
C00865,2023-06-24,Bangalore,Karnataka,Budget
C00866,2022-10-30,Hyderabad,Telangana,Budget
C00867,2023-05-06,Mumbai,Maharashtra,Budget
C00868,2022-11-15,Delhi,Delhi,Premium
C00869,2023-11-25,Ahmedabad,Gujarat,Value
C00870,2023-03-13,Lucknow,Uttar Pradesh,Premium
C00871,2023-01-29,Bangalore,Karnataka,Budget
C00872,2023-07-05,Delhi,Delhi,Value
C00873,2023-04-06,Chennai,Tamil Nadu,Premium
C00874,2022-10-17,Bangalore,Karnataka,Premium
C00875,2023-10-23,Mumbai,Maharashtra,Value
C00876,2023-12-02,Mumbai,Maharashtra,Budget
C00877,2022-09-21,Pune,Maharashtra,Value
C00878,2024-02-09,Chennai,Tamil Nadu,Budget
C00879,2024-06-21,Mumbai,Maharashtra,Value
C00880,2023-01-18,Delhi,Delhi,Value
C00881,2023-04-11,Delhi,Delhi,Value
C00882,2024-05-11,Pune,Maharashtra,Value
C00883,2023-12-10,Mumbai,Maharashtra,Value
C00884,2022-09-16,Mumbai,Maharashtra,Budget
C00885,2022-12-26,Kolkata,West Bengal,Value
C00886,2023-07-12,Mumbai,Maharashtra,Value
C00887,2022-11-02,Chennai,Tamil Nadu,Budget
C00888,2023-07-29,Delhi,Delhi,Budget
C00889,2022-08-24,Mumbai,Maharashtra,Budget
C00890,2022-11-12,Delhi,Delhi,Value
C00891,2023-08-04,Pune,Maharashtra,Premium
C00892,2022-11-14,Ahmedabad,Gujarat,Budget
C00893,2023-12-16,Ahmedabad,Gujarat,Value
C00894,2023-04-20,Bangalore,Karnataka,Value
C00895,2024-02-03,Chennai,Tamil Nadu,Budget
C00896,2024-05-13,Delhi,Delhi,Premium
C00897,2023-07-28,Delhi,Delhi,Budget
C00898,2022-10-05,Jaipur,Rajasthan,Premium
C00899,2023-01-18,Mumbai,Maharashtra,Budget
C00900,2022-11-26,Mumbai,Maharashtra,Budget
C00901,2024-02-07,Delhi,Delhi,Budget
C00902,2024-05-13,Mumbai,Maharashtra,Budget
C00903,2022-12-19,Delhi,Delhi,Premium
C00904,2022-10-30,Chennai,Tamil Nadu,Budget
C00905,2023-05-30,Bangalore,Karnataka,Value
C00906,2023-06-22,Jaipur,Rajasthan,Budget
C00907,2024-06-09,Kolkata,West Bengal,Premium
C00908,2024-04-17,Bangalore,Karnataka,Value
C00909,2022-10-16,Delhi,Delhi,Value
C00910,2023-09-23,Bangalore,Karnataka,Budget
C00911,2024-06-26,Chennai,Tamil Nadu,Value
C00912,2023-09-26,Delhi,Delhi,Budget
C00913,2022-11-12,Chennai,Tamil Nadu,Budget
C00914,2023-06-05,Bangalore,Karnataka,Value
C00915,2023-04-13,Hyderabad,Telangana,Premium
C00916,2024-04-23,Bangalore,Karnataka,Premium
C00917,2023-03-16,Delhi,Delhi,Value
C00918,2023-08-03,Lucknow,Uttar Pradesh,Value
C00919,2023-03-06,Kolkata,West Bengal,Premium
C00920,2024-01-08,Mumbai,Maharashtra,Value
C00921,2023-11-14,Ahmedabad,Gujarat,Value
C00922,2024-04-06,Hyderabad,Telangana,Premium
C00923,2023-06-09,Jaipur,Rajasthan,Budget
C00924,2022-10-21,Kolkata,West Bengal,Budget
C00925,2022-07-14,Bangalore,Karnataka,Value
C00926,2024-01-02,Mumbai,Maharashtra,Budget
C00927,2023-05-07,Delhi,Delhi,Budget
C00928,2022-09-12,Hyderabad,Telangana,Value
C00929,2023-04-06,Chennai,Tamil Nadu,Value
C00930,2023-12-14,Delhi,Delhi,Premium
C00931,2022-11-27,Mumbai,Maharashtra,Budget
C00932,2024-06-08,Ahmedabad,Gujarat,Budget
C00933,2023-02-16,Kochi,Kerala,Budget
C00934,2023-08-01,Hyderabad,Telangana,Value
C00935,2022-09-21,Mumbai,Maharashtra,Value
C00936,2023-03-21,Delhi,Delhi,Value
C00937,2024-02-04,Mumbai,Maharashtra,Budget
C00938,2022-12-04,Lucknow,Uttar Pradesh,Value
C00939,2024-02-12,Mumbai,Maharashtra,Value
C00940,2023-10-29,Hyderabad,Telangana,Budget
C00941,2024-04-22,Delhi,Delhi,Value
C00942,2023-06-06,Hyderabad,Telangana,Value
C00943,2023-10-28,Chennai,Tamil Nadu,Premium
C00944,2024-03-19,Ahmedabad,Gujarat,Premium
C00945,2024-05-11,Delhi,Delhi,Value
C00946,2023-10-18,Mumbai,Maharashtra,Premium
C00947,2023-03-05,Mumbai,Maharashtra,Value
C00948,2023-05-23,Jaipur,Rajasthan,Premium
C00949,2022-10-10,Jaipur,Rajasthan,Budget
C00950,2024-06-28,Chennai,Tamil Nadu,Value
C00951,2022-12-16,Chennai,Tamil Nadu,Value
C00952,2023-07-01,Chennai,Tamil Nadu,Value
C00953,2024-06-25,Mumbai,Maharashtra,Budget
C00954,2024-07-01,Lucknow,Uttar Pradesh,Budget
C00955,2023-07-29,Bangalore,Karnataka,Budget
C00956,2022-08-04,Bangalore,Karnataka,Budget
C00957,2022-07-31,Hyderabad,Telangana,Budget
C00958,2023-07-18,Mumbai,Maharashtra,Value
C00959,2022-10-15,Mumbai,Maharashtra,Premium
C00960,2022-07-27,Pune,Maharashtra,Value
C00961,2024-05-08,Mumbai,Maharashtra,Premium
C00962,2022-10-12,Chennai,Tamil Nadu,Premium
C00963,2023-10-06,Delhi,Delhi,Value
C00964,2023-10-04,Bangalore,Karnataka,Budget
C00965,2023-04-29,Delhi,Delhi,Budget
C00966,2023-06-21,Bangalore,Karnataka,Premium
C00967,2023-06-11,Pune,Maharashtra,Budget
C00968,2022-10-31,Delhi,Delhi,Value
C00969,2023-06-11,Hyderabad,Telangana,Budget
C00970,2024-01-15,Bangalore,Karnataka,Premium
C00971,2024-01-27,Chennai,Tamil Nadu,Value
C00972,2023-05-05,Lucknow,Uttar Pradesh,Premium
C00973,2022-09-11,Pune,Maharashtra,Budget
C00974,2023-09-29,Delhi,Delhi,Budget
C00975,2024-02-05,Mumbai,Maharashtra,Value
C00976,2024-04-02,Delhi,Delhi,Premium
C00977,2022-12-24,Chennai,Tamil Nadu,Value
C00978,2024-03-10,Mumbai,Maharashtra,Premium
C00979,2022-11-09,Hyderabad,Telangana,Value
C00980,2024-06-30,Chennai,Tamil Nadu,Value
C00981,2023-02-17,Delhi,Delhi,Value
C00982,2024-01-13,Kolkata,West Bengal,Budget
C00983,2023-04-18,Mumbai,Maharashtra,Budget
C00984,2022-11-10,Mumbai,Maharashtra,Premium
C00985,2023-11-20,Pune,Maharashtra,Premium
C00986,2024-02-06,Hyderabad,Telangana,Value
C00987,2022-11-08,Pune,Maharashtra,Budget
C00988,2023-04-11,Bangalore,Karnataka,Budget
C00989,2023-04-29,Delhi,Delhi,Premium
C00990,2022-08-21,Kolkata,West Bengal,Budget
C00991,2023-08-14,Kolkata,West Bengal,Premium
C00992,2024-04-02,Pune,Maharashtra,Budget
C00993,2024-06-18,Delhi,Delhi,Value
C00994,2024-02-05,Chennai,Tamil Nadu,Premium
C00995,2023-03-19,Bangalore,Karnataka,Budget
C00996,2023-05-20,Mumbai,Maharashtra,Budget
C00997,2023-06-14,Lucknow,Uttar Pradesh,Premium
C00998,2023-06-10,Mumbai,Maharashtra,Value
C00999,2024-05-06,Chandigarh,Punjab,Value
C01000,2023-02-04,Bangalore,Karnataka,Value
C01001,2022-12-02,Delhi,Delhi,Budget
C01002,2023-07-23,Hyderabad,Telangana,Budget
C01003,2024-04-06,Jaipur,Rajasthan,Value
C01004,2023-05-24,Pune,Maharashtra,Budget
C01005,2023-10-31,Kolkata,West Bengal,Value
C01006,2022-11-09,Chennai,Tamil Nadu,Value
C01007,2024-05-11,Pune,Maharashtra,Budget
C01008,2022-07-18,Ahmedabad,Gujarat,Value
C01009,2023-12-06,Delhi,Delhi,Budget
C01010,2024-02-10,Hyderabad,Telangana,Budget
C01011,2022-10-14,Delhi,Delhi,Value
C01012,2022-12-06,Kochi,Kerala,Premium
C01013,2023-01-03,Lucknow,Uttar Pradesh,Budget
C01014,2022-10-08,Mumbai,Maharashtra,Value
C01015,2024-03-20,Pune,Maharashtra,Value
C01016,2024-05-19,Lucknow,Uttar Pradesh,Budget
C01017,2022-07-30,Delhi,Delhi,Value
C01018,2023-08-04,Hyderabad,Telangana,Premium
C01019,2023-10-29,Lucknow,Uttar Pradesh,Value
C01020,2023-01-19,Mumbai,Maharashtra,Budget
C01021,2023-03-25,Pune,Maharashtra,Value
C01022,2023-09-05,Delhi,Delhi,Value
C01023,2022-10-21,Lucknow,Uttar Pradesh,Budget
C01024,2023-01-11,Chandigarh,Punjab,Budget
C01025,2023-06-30,Lucknow,Uttar Pradesh,Budget
C01026,2023-12-09,Bangalore,Karnataka,Budget
C01027,2023-07-11,Ahmedabad,Gujarat,Budget
C01028,2023-08-06,Ahmedabad,Gujarat,Value
